,Credit Limit,Sex,Education,Marital Status,Age,Payment_Score,Avg_Outstanding,Avg_Paid,Default
25342,50000,F,BSc,Single,25,0.6666666666666666,23990.0,5214.666666666667,False
25343,120000,F,BSc,Single,26,0.0,1723.1666666666667,1721.8333333333333,False
25345,80000,F,BSc,Single,22,1.0,57757.0,1839.3333333333333,False
25346,50000,F,MSc or PHd,Single,25,1.0,33856.0,1413.8333333333333,False
25347,300000,F,BSc,Single,25,-0.6666666666666666,1697.1666666666667,1522.1666666666667,False
25348,100000,F,MSc or PHd,Single,26,1.3333333333333333,4802.666666666667,901.1666666666666,False
25349,80000,F,BSc,Single,26,0.0,325.0,260.0,True
25350,130000,F,MSc or PHd,Single,26,0.0,1157.8333333333333,1540.5,False
25351,80000,F,BSc,Single,27,1.0,10046.0,4300.833333333333,False
25352,160000,F,MSc or PHd,Single,27,1.0,8174.5,6329.5,True
25353,130000,F,MSc or PHd,Single,27,1.0,103736.66666666667,4169.333333333333,False
25354,30000,F,MSc or PHd,Married,23,1.5,3065.5,640.3333333333334,False
25355,50000,F,MSc or PHd,Single,23,0.8333333333333334,6484.166666666667,1922.3333333333333,False
25356,20000,F,BSc,Single,22,1.0,18706.333333333332,970.6666666666666,False
25357,140000,F,BSc,Single,23,1.0,14716.0,2024.5,False
25358,180000,F,MSc or PHd,Single,25,0.8333333333333334,45971.666666666664,1740.8333333333333,False
25359,400000,F,High School Diploma,Single,26,1.0,14638.0,1165.8333333333333,False
25360,260000,F,BSc,Single,26,-0.6666666666666666,-762.0,464.6666666666667,False
25361,260000,F,BSc,Single,26,1.0,250092.33333333334,8681.0,False
25362,180000,F,BSc,Married,26,0.0,2151.5,2114.0,False
25363,160000,F,MSc or PHd,Single,27,-0.5,653.0,653.0,False
25364,20000,F,BSc,Single,25,2.3333333333333335,18855.833333333332,837.6666666666666,False
25365,30000,F,BSc,Married,25,1.0,27664.333333333332,1473.6666666666667,False
25366,250000,F,BSc,Married,25,1.0,22293.0,5166.666666666667,False
25367,80000,F,MSc or PHd,Single,25,1.0,44971.666666666664,3212.6666666666665,False
25368,90000,F,MSc or PHd,Single,24,0.0,25707.833333333332,548.6666666666666,False
25369,50000,F,MSc or PHd,Single,28,-1.0,-333.3333333333333,333.3333333333333,False
25370,210000,F,MSc or PHd,Single,27,1.0,26500.833333333332,1901.0,False
25371,200000,F,MSc or PHd,Single,27,1.0,18479.666666666668,5335.833333333333,False
25372,320000,F,BSc,Single,28,0.8333333333333334,31292.833333333332,10926.666666666666,False
25373,200000,F,MSc or PHd,Married,32,-1.0,2451.1666666666665,909.1666666666666,False
25374,80000,F,BSc,Married,27,2.3333333333333335,2234.8333333333335,714.5,True
25375,140000,F,High School Diploma,Single,26,1.0,31329.833333333332,1323.5,False
25376,80000,F,MSc or PHd,Single,27,1.0,72505.83333333333,3297.8333333333335,False
25377,200000,F,MSc or PHd,Single,29,0.5,9065.333333333334,6169.833333333333,False
25378,230000,F,BSc,Single,30,0.5,2098.5,1371.5,True
25379,230000,F,MSc or PHd,Single,28,0.16666666666666666,55859.333333333336,1645.1666666666667,False
25380,20000,F,High School Diploma,Married,26,1.0,11283.0,1028.1666666666667,False
25381,90000,F,BSc,Married,27,1.0,37129.666666666664,871.3333333333334,False
25382,130000,F,BSc,Married,26,2.3333333333333335,4267.166666666667,425.0,True
25383,320000,F,BSc,Single,29,-1.0,3862.0,4386.333333333333,False
25384,30000,F,BSc,Single,29,1.6666666666666667,35383.5,2951.0,False
25385,240000,F,MSc or PHd,Single,29,1.6666666666666667,37869.833333333336,4000.0,True
25386,360000,F,MSc or PHd,Single,29,0.0,3647.0,4248.5,False
25387,30000,F,MSc or PHd,Single,28,-0.16666666666666666,2925.8333333333335,664.5,False
25388,240000,F,High School Diploma,Single,28,2.0,129753.5,2361.8333333333335,True
25389,320000,F,MSc or PHd,Single,28,-1.0,666.3333333333334,999.5,False
25390,410000,F,MSc or PHd,Single,28,0.5,55617.833333333336,1264.1666666666667,False
25391,220000,F,BSc,Single,29,1.3333333333333333,39242.0,2418.0,False
25392,240000,F,MSc or PHd,Single,26,-1.0,1109.6666666666667,1141.0,False
25393,200000,F,MSc or PHd,Single,26,-1.0,5044.166666666667,5156.333333333333,False
25395,20000,F,MSc or PHd,Single,25,1.0,18805.0,1234.8333333333333,False
25396,20000,F,MSc or PHd,Single,24,0.16666666666666666,7861.0,8869.333333333334,False
25397,300000,F,BSc,Single,26,0.0,1985.1666666666667,2835.1666666666665,False
25398,340000,F,MSc or PHd,Single,26,2.5,17830.5,1028.3333333333333,False
25399,300000,F,BSc,Single,27,0.8333333333333334,8858.5,1949.6666666666667,False
25400,350000,F,MSc or PHd,Single,26,-1.0,0.0,0.0,False
25401,20000,F,MSc or PHd,Single,24,1.3333333333333333,17361.666666666668,1333.3333333333333,True
25402,90000,F,MSc or PHd,Single,24,1.0,55829.666666666664,4974.333333333333,False
25403,80000,F,BSc,Married,27,1.0,55812.166666666664,1584.8333333333333,True
25404,20000,F,BSc,Married,28,1.0,6536.833333333333,555.5,False
25405,240000,F,MSc or PHd,Single,28,1.0,185167.5,6683.333333333333,False
25406,150000,F,MSc or PHd,Single,27,1.1666666666666667,3399.1666666666665,3263.8333333333335,True
25407,100000,F,MSc or PHd,Single,27,1.0,43213.333333333336,1799.1666666666667,True
25408,150000,F,BSc,Married,24,0.3333333333333333,4842.5,4957.666666666667,False
25409,50000,F,MSc or PHd,Single,27,0.3333333333333333,22568.0,1703.0,False
25410,260000,F,MSc or PHd,Single,27,1.0,83159.0,2738.8333333333335,False
25411,140000,F,MSc or PHd,Single,27,1.0,153815.33333333334,5761.333333333333,False
25412,30000,F,MSc or PHd,Single,24,0.5,14048.666666666666,7644.666666666667,False
25413,90000,F,BSc,Single,23,1.0,14681.5,1738.0,False
25414,50000,F,BSc,Married,23,1.0,7706.5,1071.8333333333333,True
25415,230000,F,BSc,Single,31,0.6666666666666666,39707.5,10379.666666666666,False
25416,70000,F,High School Diploma,Married,30,3.0,57780.333333333336,2433.3333333333335,True
25417,300000,F,MSc or PHd,Single,30,1.0,56768.166666666664,2440.0,False
25418,300000,F,MSc or PHd,Single,27,0.3333333333333333,73249.66666666667,45468.0,False
25419,110000,F,MSc or PHd,Single,29,1.0,107539.16666666667,4332.333333333333,True
25420,30000,F,BSc,Single,27,1.0,5133.333333333333,1740.8333333333333,False
25421,20000,F,BSc,Single,27,0.6666666666666666,4448.166666666667,883.1666666666666,True
25422,30000,F,MSc or PHd,Single,22,-0.16666666666666666,1028.8333333333333,961.3333333333334,False
25423,350000,F,MSc or PHd,Single,31,0.8333333333333334,34018.0,15413.333333333334,False
25424,200000,F,MSc or PHd,Single,30,0.0,10156.333333333334,8943.5,False
25425,200000,F,MSc or PHd,Single,31,-1.0,2033.6666666666667,243.33333333333334,False
25426,50000,F,BSc,Married,26,1.0,31461.166666666668,1392.1666666666667,False
25427,100000,F,BSc,Single,26,1.6666666666666667,71130.33333333333,1957.3333333333333,True
25428,140000,F,BSc,Single,26,0.5,7753.833333333333,2474.0,False
25429,50000,F,High School Diploma,Single,22,1.6666666666666667,49482.833333333336,1675.5,False
25430,50000,F,MSc or PHd,Single,22,1.0,33683.333333333336,1753.8333333333333,False
25431,160000,F,MSc or PHd,Single,27,1.6666666666666667,91576.0,6336.166666666667,False
25432,170000,F,BSc,Single,28,0.8333333333333334,153338.33333333334,56025.333333333336,False
25433,160000,F,MSc or PHd,Single,28,1.0,43356.5,1701.0,False
25434,100000,F,High School Diploma,Single,28,4.5,1150.0,0.0,False
25435,100000,F,MSc or PHd,Single,29,1.0,74385.16666666667,3500.0,False
25436,200000,F,BSc,Single,23,-0.3333333333333333,10275.0,0.0,True
25437,360000,F,MSc or PHd,Single,27,1.0,288506.6666666667,14059.166666666666,False
25438,160000,F,MSc or PHd,Single,27,0.8333333333333334,116528.83333333333,22974.0,False
25439,500000,F,MSc or PHd,Single,30,1.0,118108.83333333333,5019.333333333333,False
25440,50000,F,MSc or PHd,Single,30,1.0,37675.666666666664,1235.5,False
25441,90000,F,BSc,Single,25,1.3333333333333333,89464.16666666667,4100.0,False
25442,300000,F,BSc,Single,25,-1.0,1060.6666666666667,2899.5,False
25443,120000,F,MSc or PHd,Single,28,1.0,55399.333333333336,2983.3333333333335,True
25444,300000,F,MSc or PHd,Single,28,-0.16666666666666666,3892.6666666666665,1557.1666666666667,True
25445,500000,F,MSc or PHd,Single,28,0.8333333333333334,31176.166666666668,13475.833333333334,False
25446,50000,F,BSc,Married,28,1.0,17110.166666666668,1051.8333333333333,False
25447,20000,F,BSc,Married,26,1.0,17241.166666666668,1203.1666666666667,False
25448,240000,F,MSc or PHd,Single,27,-0.3333333333333333,19695.833333333332,0.0,False
25449,210000,F,BSc,Single,27,1.0,25524.0,2346.1666666666665,False
25450,50000,F,High School Diploma,Married,24,0.6666666666666666,26231.166666666668,9704.666666666666,False
25451,50000,F,BSc,Single,25,0.6666666666666666,21466.666666666668,802.3333333333334,False
25452,60000,F,MSc or PHd,Single,25,-0.16666666666666666,2185.3333333333335,1934.1666666666667,False
25453,310000,F,BSc,Single,28,1.0,288226.3333333333,10277.166666666666,False
25454,140000,F,MSc or PHd,Single,28,2.1666666666666665,53243.0,2663.8333333333335,True
25455,320000,F,BSc,Married,27,-1.0,1064.1666666666667,868.3333333333334,False
25456,90000,F,BSc,Married,27,1.0,22675.166666666668,1347.3333333333333,False
25457,280000,F,BSc,Married,27,1.0,246559.66666666666,8741.166666666666,False
25458,80000,F,High School Diploma,Married,25,0.16666666666666666,1946.8333333333333,1384.3333333333333,True
25459,170000,F,MSc or PHd,Single,25,1.0,148821.16666666666,18094.666666666668,False
25460,240000,F,BSc,Married,30,0.6666666666666666,3823.8333333333335,2684.0,True
25461,30000,F,MSc or PHd,Married,23,1.3333333333333333,27910.333333333332,1106.8333333333333,True
25462,120000,F,BSc,Single,24,1.0,64065.833333333336,2346.3333333333335,False
25463,50000,F,BSc,Single,23,0.0,15679.0,432.8333333333333,False
25464,10000,F,BSc,Single,23,1.0,7283.833333333333,649.6666666666666,False
25465,80000,F,MSc or PHd,Single,24,1.0,33703.833333333336,1476.5,False
25466,170000,F,MSc or PHd,Single,28,1.3333333333333333,46303.166666666664,2500.0,False
25467,360000,F,BSc,Single,28,-1.0,-307.0,51.166666666666664,True
25468,110000,F,MSc or PHd,Married,33,3.0,25796.5,1062.5,True
25469,210000,F,BSc,Married,34,1.0,18594.5,2000.0,False
25471,200000,F,BSc,Married,34,-1.0,15420.833333333334,17096.0,False
25472,140000,F,BSc,Single,26,1.3333333333333333,162822.0,9255.166666666666,True
25473,80000,F,BSc,Single,27,0.8333333333333334,42593.5,1708.3333333333333,True
25474,240000,F,High School Diploma,Married,24,1.0,136423.0,19089.5,False
25475,50000,F,BSc,Married,29,1.0,38198.0,3450.0,False
25476,80000,F,MSc or PHd,Single,28,1.0,42880.666666666664,1942.0,False
25477,70000,F,Other,Married,24,0.0,15855.5,166.66666666666666,False
25478,50000,F,MSc or PHd,Single,24,0.0,5433.333333333333,3625.3333333333335,False
25479,180000,F,MSc or PHd,Single,28,1.0,16435.666666666668,5554.333333333333,False
25480,110000,F,MSc or PHd,Single,29,1.3333333333333333,104948.83333333333,5694.166666666667,False
25481,300000,F,BSc,Married,29,1.0,311506.1666666667,11025.333333333334,True
25483,200000,F,MSc or PHd,Single,29,0.8333333333333334,16524.833333333332,8189.833333333333,False
25484,100000,F,BSc,Married,28,-0.5,0.0,0.0,True
25485,70000,F,High School Diploma,Single,31,1.3333333333333333,55549.0,2025.6666666666667,True
25486,250000,F,MSc or PHd,Single,31,1.0,68313.0,3109.6666666666665,False
25487,600000,F,MSc or PHd,Single,31,-1.0,58.833333333333336,176.33333333333334,False
25488,320000,F,BSc,Married,31,1.0,4966.0,2216.6666666666665,False
25489,180000,F,BSc,Single,31,1.0,106195.66666666667,3765.6666666666665,False
25490,110000,F,MSc or PHd,Single,27,1.0,60617.333333333336,4357.333333333333,False
25491,20000,F,MSc or PHd,Single,22,1.5,19480.333333333332,898.8333333333334,False
25492,60000,F,High School Diploma,Single,22,0.3333333333333333,6880.166666666667,3609.8333333333335,False
25493,320000,F,BSc,Single,30,0.16666666666666666,8274.166666666666,7948.666666666667,False
25494,320000,F,MSc or PHd,Single,29,1.0,53913.333333333336,17603.166666666668,False
25495,110000,F,BSc,Single,29,1.0,111525.5,4940.833333333333,False
25496,80000,F,High School Diploma,Single,28,1.0,71190.83333333333,2866.6666666666665,False
25497,500000,F,High School Diploma,Single,29,1.0,96280.33333333333,3580.0,False
25498,190000,F,High School Diploma,Single,31,-0.5,275.8333333333333,5934.5,False
25499,80000,F,BSc,Single,27,1.0,17051.333333333332,3750.0,False
25500,90000,F,MSc or PHd,Married,29,1.0,22230.833333333332,10376.166666666666,False
25501,140000,F,High School Diploma,Single,29,1.3333333333333333,134422.83333333334,7828.666666666667,False
25502,200000,F,MSc or PHd,Single,31,-0.16666666666666666,149.33333333333334,149.33333333333334,False
25503,250000,F,MSc or PHd,Married,31,0.0,5277.166666666667,5448.166666666667,False
25504,260000,F,MSc or PHd,Married,32,-0.16666666666666666,39.666666666666664,39.666666666666664,False
25505,220000,F,BSc,Single,28,-0.6666666666666666,616.6666666666666,0.0,True
25506,110000,F,BSc,Single,29,1.0,30123.666666666668,1233.3333333333333,False
25507,210000,F,BSc,Single,27,1.0,88244.66666666667,3433.3333333333335,False
25508,380000,F,BSc,Married,30,1.0,175259.0,33485.666666666664,False
25509,120000,F,MSc or PHd,Single,26,0.16666666666666666,253.83333333333334,515.0,False
25510,60000,F,MSc or PHd,Single,25,1.0,57947.666666666664,2897.5,False
25511,100000,F,BSc,Single,24,3.1666666666666665,84808.33333333333,3466.6666666666665,True
25512,20000,F,MSc or PHd,Single,24,1.0,18804.0,1309.1666666666667,False
25513,30000,F,BSc,Single,25,1.0,21308.833333333332,1086.1666666666667,True
25514,50000,F,MSc or PHd,Single,26,1.0,33886.666666666664,2588.6666666666665,False
25515,200000,F,MSc or PHd,Single,26,1.6666666666666667,78403.16666666667,4266.666666666667,True
25516,210000,F,MSc or PHd,Single,25,0.0,455.0,635.5,False
25517,240000,F,BSc,Single,25,-1.0,0.0,0.0,False
25518,150000,F,High School Diploma,Single,33,1.0,6904.333333333333,862.3333333333334,False
25519,330000,F,MSc or PHd,Single,34,-1.0,3576.0,4305.5,False
25520,280000,F,BSc,Single,34,0.5,33691.833333333336,28338.166666666668,False
25521,210000,F,MSc or PHd,Single,33,-0.5,0.0,0.0,False
25522,400000,F,MSc or PHd,Married,34,-1.0,5563.0,4334.166666666667,False
25523,200000,F,MSc or PHd,Single,33,1.0,142420.33333333334,6165.0,False
25524,60000,F,BSc,Married,32,1.0,58393.666666666664,2366.6666666666665,False
25525,50000,F,BSc,Married,34,0.3333333333333333,2059.0,533.3333333333334,False
25526,360000,F,MSc or PHd,Single,31,-1.0,13133.5,13120.0,False
25527,300000,F,MSc or PHd,Single,31,-1.0,12728.833333333334,15416.0,False
25528,10000,F,BSc,Single,33,1.1666666666666667,5907.166666666667,1833.3333333333333,False
25529,420000,F,MSc or PHd,Married,32,-0.6666666666666666,1541.5,63.0,False
25530,220000,F,High School Diploma,Single,32,1.0,183458.0,9166.666666666666,False
25531,130000,F,BSc,Married,34,3.0,32320.666666666668,1766.6666666666667,True
25532,200000,F,MSc or PHd,Married,34,-1.0,0.0,0.0,False
25533,50000,F,MSc or PHd,Single,33,3.0,34999.5,2000.1666666666667,False
25534,300000,F,BSc,Married,33,1.0,268007.5,15001.333333333334,False
25535,120000,F,BSc,Married,44,0.0,456.8333333333333,391.8333333333333,True
25536,360000,F,MSc or PHd,Single,35,0.3333333333333333,18345.333333333332,14165.166666666666,False
25537,50000,F,High School Diploma,Married,35,-0.5,0.0,0.0,False
25538,230000,F,MSc or PHd,Single,37,0.3333333333333333,7031.666666666667,7303.333333333333,False
25539,50000,F,BSc,Married,37,1.0,21462.333333333332,5382.333333333333,False
25540,30000,F,BSc,Married,38,1.0,16052.5,1057.1666666666667,False
25541,150000,F,High School Diploma,Married,45,2.0,125527.33333333333,5106.833333333333,True
25542,70000,F,High School Diploma,Married,44,1.0,4772.333333333333,1361.3333333333333,False
25543,320000,F,MSc or PHd,Single,35,1.0,38297.5,2283.5,False
25544,330000,F,MSc or PHd,Married,41,-0.5,0.0,0.0,True
25545,120000,F,BSc,Married,37,1.0,111302.66666666667,4483.333333333333,False
25546,360000,F,MSc or PHd,Married,36,-1.0,3373.6666666666665,1478.1666666666667,False
25547,30000,F,BSc,Married,40,1.5,27684.833333333332,1104.1666666666667,False
25548,150000,F,High School Diploma,Single,39,0.8333333333333334,32598.666666666668,4996.166666666667,False
25549,30000,F,BSc,Single,49,3.0,19203.0,1000.0,True
25550,150000,F,BSc,Married,46,1.0,41269.166666666664,20081.166666666668,False
25551,470000,F,MSc or PHd,Married,37,0.8333333333333334,24568.0,9303.166666666666,False
25552,410000,F,BSc,Married,42,1.0,385567.0,15039.333333333334,False
25553,390000,F,High School Diploma,Single,43,-0.5,0.0,83.0,True
25554,320000,F,BSc,Married,37,1.0,159365.33333333334,5819.0,False
25555,450000,F,High School Diploma,Single,40,0.5,7756.833333333333,5132.166666666667,False
25556,70000,F,BSc,Single,42,1.5,57294.5,1666.0,False
25557,50000,F,BSc,Married,44,1.0,7345.5,717.0,False
25558,100000,F,High School Diploma,Married,46,1.6666666666666667,82556.33333333333,3550.0,False
25559,110000,F,MSc or PHd,Single,28,1.0,78477.83333333333,6461.0,False
25560,280000,F,BSc,Single,28,1.0,128659.5,4132.333333333333,False
25561,500000,F,MSc or PHd,Single,28,1.0,241092.33333333334,9219.333333333334,False
25562,360000,F,MSc or PHd,Single,30,1.0,99639.66666666667,6123.666666666667,False
25563,180000,F,BSc,Married,30,1.0,1160.6666666666667,209.66666666666666,False
25564,480000,F,BSc,Single,31,1.0,203330.33333333334,11300.0,False
25565,450000,F,MSc or PHd,Married,39,0.16666666666666666,13761.5,19341.166666666668,False
25566,80000,F,MSc or PHd,Single,26,1.0,78992.33333333333,3383.3333333333335,False
25567,290000,F,BSc,Single,25,1.0,67735.83333333333,2835.0,False
25568,500000,F,BSc,Single,27,0.8333333333333334,140309.33333333334,34398.333333333336,False
25569,200000,F,MSc or PHd,Married,37,0.3333333333333333,6761.666666666667,4441.5,False
25570,130000,F,High School Diploma,Married,43,3.1666666666666665,19903.333333333332,733.3333333333334,True
25571,360000,F,BSc,Single,34,1.0,255019.16666666666,9825.0,False
25572,300000,F,BSc,Married,34,1.0,65533.166666666664,4357.5,False
25573,70000,F,BSc,Single,41,1.0,54236.5,8216.666666666666,True
25574,80000,F,High School Diploma,Married,44,0.0,1416.5,1456.3333333333333,False
25575,30000,F,MSc or PHd,Single,36,2.0,25650.666666666668,1264.3333333333333,True
25576,280000,F,BSc,Single,30,1.0,217091.83333333334,27670.5,False
25577,210000,M,High School Diploma,Single,46,1.0,52153.0,3225.0,False
25578,80000,F,High School Diploma,Married,41,1.0,58930.5,2496.1666666666665,False
25579,260000,F,MSc or PHd,Single,37,-0.16666666666666666,1789.0,1308.0,False
25580,120000,F,High School Diploma,Married,36,1.0,11919.5,828.5,True
25581,150000,F,MSc or PHd,Single,32,1.6666666666666667,36382.166666666664,1901.6666666666667,False
25582,180000,F,BSc,Married,31,1.1666666666666667,216.5,166.5,False
25583,140000,F,BSc,Married,34,0.8333333333333334,56057.333333333336,2833.3333333333335,False
25584,370000,F,High School Diploma,Married,34,1.0,180205.33333333334,41052.166666666664,False
25585,30000,F,BSc,Married,35,3.1666666666666665,26024.166666666668,837.6666666666666,True
25586,160000,F,BSc,Single,33,1.0,140294.16666666666,5285.166666666667,False
25587,60000,F,BSc,Other,33,0.5,1100.0,725.8333333333334,True
25588,230000,F,MSc or PHd,Married,34,3.0,196493.5,8050.0,True
25589,80000,F,BSc,Married,37,1.0,55198.5,3000.0,False
25590,360000,F,BSc,Married,37,0.5,1049.6666666666667,0.0,False
25591,130000,F,BSc,Married,42,2.0,119701.5,3805.8333333333335,True
25592,500000,F,MSc or PHd,Single,35,0.16666666666666666,17781.166666666668,13443.166666666666,False
25593,360000,F,BSc,Married,47,1.0,86163.5,2918.1666666666665,False
25594,120000,F,High School Diploma,Married,38,1.0,119054.0,5063.333333333333,False
25595,150000,F,BSc,Single,36,1.0,74755.0,4359.166666666667,False
25596,120000,F,BSc,Married,37,-0.6666666666666666,3081.0,0.0,False
25597,190000,F,MSc or PHd,Other,35,1.0,126173.0,40149.666666666664,False
25598,230000,F,High School Diploma,Married,43,-1.0,971.8333333333334,971.8333333333334,False
25599,50000,F,High School Diploma,Other,43,1.0,32158.166666666668,966.6666666666666,False
25600,20000,F,High School Diploma,Single,45,0.16666666666666666,440.0,390.0,False
25601,100000,F,High School Diploma,Married,38,0.8333333333333334,42235.666666666664,18647.5,False
25603,160000,F,BSc,Single,38,1.0,112292.66666666667,4653.333333333333,False
25604,160000,F,MSc or PHd,Single,32,-1.0,364.8333333333333,356.5,False
25605,50000,F,High School Diploma,Married,39,2.6666666666666665,32678.666666666668,1233.8333333333333,True
25606,100000,F,MSc or PHd,Single,26,0.3333333333333333,263.3333333333333,316.0,False
25607,420000,F,MSc or PHd,Married,44,1.5,35370.0,2223.3333333333335,False
25608,500000,F,BSc,Married,38,0.6666666666666666,4861.333333333333,2944.8333333333335,False
25609,360000,F,MSc or PHd,Married,41,-1.0,0.0,0.0,True
25610,190000,F,MSc or PHd,Single,28,-1.0,978.1666666666666,1008.1666666666666,False
25611,120000,F,BSc,Single,32,-0.3333333333333333,6736.666666666667,0.0,False
25612,300000,F,BSc,Married,33,1.0,10584.5,845.3333333333334,False
25613,50000,F,BSc,Single,31,1.0,33711.0,2499.3333333333335,False
25614,290000,F,MSc or PHd,Single,29,1.0,105377.5,4254.333333333333,False
25615,240000,F,BSc,Single,29,1.0,90442.0,8908.0,False
25616,120000,F,BSc,Married,28,1.0,84492.0,3547.1666666666665,False
25617,150000,F,BSc,Single,30,0.8333333333333334,124167.0,4023.8333333333335,False
25618,270000,F,MSc or PHd,Single,31,0.3333333333333333,3723.5,2010.1666666666667,False
25619,310000,F,MSc or PHd,Single,31,-1.0,6792.0,5320.0,False
25620,20000,F,BSc,Married,42,1.5,8597.666666666666,737.6666666666666,True
25621,70000,F,MSc or PHd,Single,29,1.0,65664.66666666667,2429.3333333333335,False
25622,290000,F,BSc,Married,29,1.0,17421.0,1751.1666666666667,False
25623,120000,F,BSc,Single,38,1.1666666666666667,434.6666666666667,217.33333333333334,False
25624,140000,F,High School Diploma,Married,48,0.8333333333333334,94551.16666666667,25935.833333333332,False
25625,220000,F,MSc or PHd,Married,43,1.0,67653.5,2489.0,False
25626,240000,F,MSc or PHd,Single,28,1.0,186434.83333333334,23348.333333333332,False
25627,320000,F,BSc,Married,30,1.0,79495.33333333333,11155.666666666666,False
25628,50000,F,BSc,Married,30,1.3333333333333333,32402.5,1645.0,True
25629,100000,F,MSc or PHd,Married,30,0.8333333333333334,30456.5,12118.0,False
25630,70000,F,BSc,Single,30,2.3333333333333335,15533.833333333334,966.6666666666666,True
25631,230000,F,MSc or PHd,Single,30,1.0,36371.333333333336,2769.3333333333335,False
25632,120000,F,BSc,Single,30,0.8333333333333334,2268.6666666666665,1567.8333333333333,False
25633,350000,F,MSc or PHd,Single,31,1.0,258027.66666666666,9697.333333333334,False
25634,70000,F,MSc or PHd,Single,34,3.0,45650.0,2000.0,True
25635,50000,F,High School Diploma,Married,31,1.0,33125.5,1578.1666666666667,False
25636,150000,F,MSc or PHd,Single,32,-1.0,2127.6666666666665,2044.5,False
25637,410000,F,High School Diploma,Married,34,-1.0,6171.666666666667,9639.166666666666,False
25638,410000,F,MSc or PHd,Single,34,1.0,40564.833333333336,4897.0,False
25639,400000,F,MSc or PHd,Single,35,-1.0,3329.6666666666665,3185.5,False
25640,50000,F,BSc,Married,34,1.0,23026.5,1914.3333333333333,False
25641,390000,F,MSc or PHd,Married,39,0.8333333333333334,29067.333333333332,12624.833333333334,False
25642,360000,F,MSc or PHd,Single,36,0.3333333333333333,18632.833333333332,16529.5,False
25643,30000,F,BSc,Married,36,0.0,569.1666666666666,435.5,False
25644,300000,F,BSc,Single,42,0.16666666666666666,1921.6666666666667,1428.6666666666667,False
25645,170000,F,MSc or PHd,Married,44,-1.0,442.8333333333333,317.1666666666667,False
25646,40000,F,BSc,Single,44,3.0,37988.666666666664,1854.0,True
25647,430000,F,MSc or PHd,Single,38,1.0,59852.0,17383.333333333332,False
25648,130000,F,BSc,Married,47,-0.16666666666666666,399.6666666666667,1650.0,True
25649,450000,F,BSc,Married,42,1.0,24731.833333333332,10438.333333333334,False
25650,90000,F,MSc or PHd,Single,29,1.0,82335.5,3127.1666666666665,False
25651,190000,F,MSc or PHd,Married,43,-1.0,30921.833333333332,31735.666666666668,False
25652,210000,F,MSc or PHd,Single,38,1.0,10955.5,3487.8333333333335,False
25653,20000,F,BSc,Married,43,1.0,16044.5,931.3333333333334,True
25654,200000,F,MSc or PHd,Married,36,-0.5,0.0,0.0,False
25655,160000,F,MSc or PHd,Single,29,-1.0,330.1666666666667,560.3333333333334,False
25656,220000,F,BSc,Single,30,1.3333333333333333,144779.5,6091.5,False
25657,230000,F,MSc or PHd,Single,31,0.0,2909.3333333333335,3221.3333333333335,False
25658,290000,F,MSc or PHd,Single,32,-1.0,370.6666666666667,123.16666666666667,False
25659,360000,F,MSc or PHd,Single,33,1.0,16603.333333333332,1218.0,False
25660,160000,F,BSc,Married,33,0.5,2553.5,820.6666666666666,False
25661,240000,F,BSc,Married,34,-1.0,0.0,0.0,False
25662,260000,F,BSc,Married,35,-1.0,7771.0,11400.833333333334,False
25663,100000,F,BSc,Married,34,1.0,11417.0,1444.3333333333333,False
25664,70000,F,High School Diploma,Married,42,1.0,29908.333333333332,6546.666666666667,False
25665,170000,F,BSc,Single,25,1.3333333333333333,35569.5,3366.6666666666665,False
25666,40000,F,BSc,Single,26,0.6666666666666666,21617.166666666668,5892.166666666667,False
25667,80000,F,BSc,Married,47,1.0,36881.0,1275.3333333333333,False
25668,30000,F,MSc or PHd,Single,25,1.0,29313.333333333332,2000.8333333333333,False
25669,140000,F,MSc or PHd,Single,25,0.0,-366.6666666666667,500.0,True
25670,230000,F,BSc,Married,27,1.0,16080.833333333334,6706.833333333333,False
25671,200000,F,BSc,Married,39,1.0,38364.166666666664,1680.5,False
25672,400000,F,MSc or PHd,Married,35,-1.0,10536.333333333334,11513.666666666666,False
25673,170000,F,BSc,Married,38,1.3333333333333333,128648.66666666667,5133.333333333333,False
25674,270000,F,High School Diploma,Married,43,0.0,1540.1666666666667,812.3333333333334,False
25675,30000,F,BSc,Married,39,0.0,2030.3333333333333,1401.1666666666667,False
25676,200000,F,BSc,Single,46,-1.0,0.0,100.0,False
25677,280000,F,MSc or PHd,Single,31,0.0,45.166666666666664,28.0,False
25678,420000,F,BSc,Single,32,1.0,436421.3333333333,15866.833333333334,False
25679,30000,F,High School Diploma,Married,43,1.3333333333333333,21398.166666666668,1126.6666666666667,True
25680,180000,F,BSc,Married,41,1.0,100332.83333333333,4304.0,False
25681,290000,F,BSc,Married,31,1.0,235615.16666666666,7993.333333333333,False
25682,20000,F,BSc,Single,32,1.3333333333333333,16915.666666666668,1416.6666666666667,False
25683,500000,F,High School Diploma,Married,38,-1.0,4737.166666666667,10914.166666666666,False
25684,340000,F,BSc,Married,42,1.0,174661.16666666666,5842.666666666667,False
25685,270000,F,BSc,Married,39,1.0,90981.83333333333,3513.6666666666665,False
25686,150000,F,High School Diploma,Married,41,0.3333333333333333,64779.666666666664,35291.333333333336,False
25687,40000,F,BSc,Single,33,0.5,2323.8333333333335,2029.8333333333333,False
